date,15:45:00,15:50:00,15:54:00
2023-08-21,164.94,164.92,164.97
2023-08-22,163.0033366,163.17,163.27334
2023-08-23,167.12667,166.92333,166.6
2023-08-24,161.15667,161.54333,161.46
2023-08-25,162.33167,161.78,161.85667
2023-08-28,163.76,163.67333,163.82
2023-08-29,168.62,168.30667,168.25
2023-08-30,169.084869,168.97,168.84
2023-08-31,170.47666,170.45,170.46666
2023-09-01,170.47666,170.55,170.65333
2023-09-05,171.21999,170.84001,170.83667
2023-09-06,169.049998,168.93333,168.97
2023-09-07,165.68,165.76334,165.59667
2023-09-08,,164.36333,164.39
2023-09-11,164.49666,164.50666,164.47666
2023-09-12,163.38333,163.40333,163.39667
2023-09-13,163.95333,163.92,163.93167
2023-09-14,165.37,165.23666,165.08667
2023-09-15,160.33333,160.51833,160.27
2023-09-18,160.53666,160.62333,160.7667
2023-09-19,159.64333,159.68333,159.6
2023-09-20,157.40333,157.58,157.42
2023-09-21,154.42,154.32,154.28833
2023-09-22,155.64667,155.3,155.17
2023-09-25,155.90333,156.15333,155.86
2023-09-26,152.88333,152.76666,152.96
2023-09-27,153.98,154.41333,154.42667
2023-09-28,157.52,157.49666,157.31667
2023-09-29,158.029999,158.53334,158.26334
2023-10-02,157.92,157.88834,158.33333
2023-10-03,154.70667,155.059998,154.95667
2023-10-04,157.52666,157.35333,157.52334
2023-10-05,157.19567,156.89,156.775
2023-10-06,160.45,160.42333,160.12
2023-10-09,159.58,159.62667,159.59667
2023-10-10,161.86333,161.85333,161.65333
2023-10-11,162.48334,162.50334,162.72666
2023-10-12,163.36667,163.68,163.48666
2023-10-13,158.73666,158.85667,158.88
2023-10-16,161.41667,161.24666,161.52833
2023-10-17,159.28334,159.43,159.76334
2023-10-18,156.53334,156.54,156.81
2023-10-19,154.22334,154.955,154.7847
2023-10-20,152.45,152.32667,152.19
2023-10-23,151.8,151.84,151.63333
2023-10-24,153.8,153.64667,153.52666
2023-10-25,147.22666,147.38333,147.20333
2023-10-26,146.5,146.76,146.59333
2023-10-27,147.51666,147.57,147.84333
2023-10-30,146.54667,146.25666,146.16667
2023-10-31,147.40333,147.45667,147.45667
2023-11-01,150.73,150.74334,150.91667
2023-11-02,154.88,154.9,154.68333
2023-11-03,158.70333,158.61667,158.44333
2023-11-06,157.73044,157.8995,157.91
2023-11-07,159.53334,159.30333,159.083333
2023-11-08,159.38667,159.28193,159.24334
2023-11-09,158.38,158.49,158.45667
2023-11-10,165.21666,165.069997,164.815
2023-11-13,163.73334,163.73666,163.46334
2023-11-14,169.43333,169.37333,169.20667
2023-11-15,170.50583,170.44667,170.34667
2023-11-16,170.98999,171.0,170.88999
2023-11-17,171.46667,171.53666,171.71999
2023-11-20,174.75667,174.61666,174.48999
2023-11-21,170.95833,171.17999,171.083333
2023-11-22,171.87,171.78666,171.65334
2023-11-27,171.97333,172.07666,171.84001
2023-11-28,170.13667,170.35333,170.31
2023-11-29,172.38666,172.48999,172.29667
2023-11-30,170.59,170.76001,171.23667
2023-12-01,171.79,171.89333,171.82666
2023-12-04,169.84667,170.19667,170.019999
2023-12-05,169.10667,169.35,169.19833
2023-12-06,168.13166,168.22334,168.053335
2023-12-07,172.57332,172.88334,172.74333
2023-12-08,174.16671,174.13999,174.0
2023-12-11,180.15114,179.96,179.80332
2023-12-12,180.98,180.98999,180.93333
2023-12-13,183.95166,183.64667,183.67999
2023-12-14,189.023336,189.12333,189.099996
2023-12-15,189.68667,189.97333,190.28833
2023-12-18,189.30499,189.42999,189.41667
2023-12-19,189.91667,189.90334,189.97333
2023-12-20,185.056661,184.89333,184.75167
2023-12-21,189.50334,189.6,189.53666
2023-12-22,189.80332,189.83,189.94334
2023-12-26,193.92,193.84833,193.46
2023-12-27,193.45333,193.33667,193.28666
2023-12-28,193.96667,193.9,193.60333
2023-12-29,192.28666,192.023336,191.82332
2024-01-02,183.86334,184.36666,184.35333
2024-01-03,181.099996,180.83333,180.81
2024-01-04,180.33667,180.073324,179.79834
2024-01-05,180.50334,180.61666,180.52334
2024-01-08,186.24833,186.36666,186.33333
2024-01-09,186.14333,186.12667,186.47333
2024-01-10,185.42334,185.20667,185.65
2024-01-11,186.31834,186.49833,186.65167
2024-01-12,185.87667,185.81,185.80666
2024-01-16,187.98667,187.84666,188.0033569
2024-01-17,186.30001,186.64333,186.76001
2024-01-18,192.82001,192.94668,192.89333
2024-01-19,200.58667,200.37,200.37667
2024-01-22,201.34001,201.38999,201.36666
2024-01-23,202.23,202.29333,202.51001
2024-01-24,205.80666,205.27667,205.29
2024-01-25,204.81667,205.23999,204.98
2024-01-26,198.92501,199.11666,198.98
2024-01-29,200.67,200.68333,200.73667
2024-01-30,198.25334,198.36499,198.23334
2024-01-31,195.46,195.38666,195.47666
2024-02-01,196.65999,196.38334,196.24333
2024-02-02,198.82666,198.94668,199.030009
2024-02-05,201.35667,201.78333,201.78333
2024-02-06,198.33667,198.77,198.89667
2024-02-07,202.27667,202.14667,201.89667
2024-02-08,205.93333,206.04834,205.87667
2024-02-09,209.63999,209.74333,209.74666
2024-02-12,209.58333,209.48667,209.43333
2024-02-13,204.76001,204.55001,204.6533
2024-02-14,209.69,209.72666,209.51666
2024-02-15,209.75667,209.74333,209.75667
2024-02-16,208.63167,208.34001,208.47666
2024-02-20,204.52667,204.87333,204.89834
2024-02-21,203.6,203.67,204.026672
2024-02-22,214.88833,214.98667,214.71
2024-02-23,212.30001,212.6,212.59334
2024-02-26,214.56333,214.56,214.36666
2024-02-27,214.29333,214.26666,214.083333
2024-02-28,211.80332,211.76001,211.38
2024-02-29,217.013326,217.10333,217.36334
2024-03-01,226.26001,226.23999,226.16667
2024-03-04,229.53333,228.67999,228.71999
2024-03-05,223.25,223.60667,224.090007
2024-03-06,229.43667,229.33,229.37333
2024-03-07,237.74001,237.53999,238.21001
2024-03-08,229.24001,228.8,229.089996
2024-03-11,225.35001,225.029999,224.75999
2024-03-12,228.96001,229.32001,229.37
2024-03-13,223.82001,224.31,224.31
2024-03-14,219.64999,219.78999,220.42
2024-03-15,219.44,219.11,219.070007
2024-03-18,219.58,219.32001,218.755
2024-03-19,216.19,216.75,216.67
2024-03-20,220.0,219.62,219.96001
2024-03-21,225.7851,225.78999,225.52
2024-03-22,225.308,225.36,225.63
2024-03-25,225.39999,225.23,224.73
2024-03-26,223.46001,223.53,223.42999
2024-03-27,225.46001,225.63,225.67999
2024-03-28,225.5,225.57001,225.81
2024-04-01,228.13,227.78999,228.14999
2024-04-02,224.78999,224.89999,225.089996
2024-04-03,224.995,225.080002,225.089996
2024-04-04,219.61,219.82001,220.36
2024-04-05,221.25999,221.3,221.7
2024-04-08,222.2101,222.13,222.039993
2024-04-09,223.44,223.72,223.8
2024-04-10,220.74001,220.53999,220.91
2024-04-11,225.56,225.27,225.34
2024-04-12,218.81,218.72,218.57001
2024-04-15,214.98,215.37,215.53999
2024-04-16,217.62,217.42999,217.42
2024-04-17,210.86,211.070007,211.23
2024-04-18,207.076294,207.20441,206.34
2024-04-19,198.17,198.45,198.72
2024-04-22,201.53999,201.33,200.91
2024-04-23,206.0099945,205.74001,205.67999
2024-04-24,208.39,208.64,208.44
2024-04-25,212.56,212.14,212.3
2024-04-26,216.91,216.92999,216.78
2024-04-29,217.78,218.020004,218.42
2024-04-30,215.64999,215.61,214.88
2024-05-01,208.78999,208.48,207.33
2024-05-02,210.88,210.56,210.74001
2024-05-03,215.931,215.8596,216.059998
2024-05-06,219.98,220.0,220.3
2024-05-07,219.17,219.34,219.089996
2024-05-08,218.78,218.85001,218.81
2024-05-09,218.105,218.32001,218.11
2024-05-10,219.875,219.82001,220.24001
2024-05-13,220.66,220.53999,220.8199
2024-05-14,224.059998,223.87,224.2
2024-05-15,230.13,230.080002,230.13
2024-05-16,230.0099945,229.94,229.95
2024-05-17,228.33,228.23,228.39999
2024-05-20,233.16,232.89,232.99001
2024-05-21,232.42,232.42,232.67
2024-05-22,234.34,234.050003,234.45
2024-05-23,233.83,234.14999,234.33501
2024-05-24,238.24001,238.405,238.44
2024-05-28,241.47,241.41,241.88
2024-05-29,238.42,238.22,237.57001
2024-05-30,235.67,235.17,236.39999
2024-05-31,232.86,233.11,233.44501
2024-06-03,233.070007,233.3,233.5
2024-06-04,231.9792,232.2831,232.58
2024-06-05,241.78,241.64999,242.25999
2024-06-06,240.66,241.25,241.33
2024-06-07,240.039993,240.13,240.13
2024-06-10,243.48,243.34,243.33
2024-06-11,242.99001,242.75999,243.1201
2024-06-12,248.2,248.89999,249.77499
2024-06-13,252.98,253.13,253.0
2024-06-14,251.95,251.86,251.72
2024-06-17,256.13,255.92999,256.22
2024-06-18,258.89999,259.17999,259.5
2024-06-20,253.815,253.89999,253.58
2024-06-21,250.050003,249.435,249.935
2024-06-24,244.38,243.28999,243.16
2024-06-25,246.0099945,245.98,246.25
2024-06-26,244.465,244.64999,245.53999
2024-06-27,244.285,243.98,243.39
2024-06-28,246.3,247.020004,246.8
2024-07-01,245.49001,245.49001,246.50999
2024-07-02,249.50999,249.145,249.72
2024-07-05,255.245,255.16,255.27
2024-07-08,259.029999,259.42999,259.51999
2024-07-09,259.17001,259.72501,259.64999
2024-07-10,265.45499,265.85999,265.60999
2024-07-11,258.26001,258.029999,257.37
2024-07-12,260.55499,259.17999,259.89969
2024-07-15,260.10001,259.20001,259.60001
2024-07-16,260.84,261.17999,261.87
2024-07-17,245.41991,246.12,245.065002
2024-07-18,243.73,244.39,243.080002
2024-07-19,237.029999,236.64999,236.485
2024-07-22,245.99001,246.080002,245.83501
2024-07-23,242.88,242.765,242.175
2024-07-24,231.99001,231.17,229.72
2024-07-25,226.91499,225.52499,224.78
2024-07-26,228.95,228.72501,228.12
2024-07-29,230.13,229.7598,229.13
2024-07-30,220.53,221.67,221.020004
2024-07-31,235.39,235.34,234.78999
2024-08-01,217.81,219.080002,218.19
2024-08-02,205.75011,205.39391,206.13
2024-08-05,202.11,202.35001,202.020004
2024-08-06,207.77,206.39999,205.63
2024-08-07,200.78,200.35001,199.21001
2024-08-08,212.39999,212.82001,211.77
2024-08-09,212.42,212.14999,211.33
2024-08-12,212.425,212.3,212.82001
2024-08-13,221.3,221.63,221.12
2024-08-14,220.24001,220.38,221.38499
2024-08-15,232.27499,232.2,231.545
2024-08-16,230.605,230.64,231.070007
2024-08-19,233.070007,233.42,234.69
2024-08-20,232.55,232.7,232.36501
2024-08-21,234.64,234.99001,235.5
2024-08-22,226.92999,227.19,227.19
2024-08-23,231.88499,232.28,233.42
2024-08-26,227.17999,227.59,228.21001
2024-08-27,229.97,229.955,229.67
2024-08-28,226.8,226.49001,226.88
2024-08-29,226.17999,225.37,224.89
2024-08-30,228.92,229.95599,230.085007
2024-09-03,213.020004,212.98,213.21001
2024-09-04,213.92999,214.21001,214.31
2024-09-05,212.3,212.059998,212.49001
2024-09-06,204.50999,204.5,203.91
2024-09-09,207.57001,207.63,207.285
2024-09-10,209.78999,209.515,209.72
2024-09-11,218.88,219.28999,219.75
2024-09-12,218.88,218.64999,218.41
2024-09-13,222.87,223.020004,223.24001
2024-09-16,219.995,219.92999,219.82001
2024-09-17,219.25999,219.75999,220.19
2024-09-18,218.95,218.089996,217.78999
2024-09-19,228.42999,227.92,227.44
2024-09-20,223.71001,223.185,223.41
2024-09-23,224.27,224.46001,224.57001
2024-09-24,228.029999,227.95,227.41
2024-09-25,227.52901,227.74001,227.81
2024-09-26,237.19,237.37,236.5601
2024-09-27,232.21001,232.64999,233.14999
2024-09-30,228.64,229.7,230.23
2024-10-01,223.69,223.92,224.029999
2024-10-02,228.2737,227.81,227.66
2024-10-03,226.88,227.27,227.21001
2024-10-04,230.75999,230.69,231.014999
2024-10-07,229.14,229.89999,230.48
2024-10-08,233.020004,232.84,233.23
2024-10-09,234.88,235.059998,235.44501
2024-10-10,232.75,233.070007,233.55
2024-10-11,235.82001,235.52,235.87
2024-10-14,240.17,240.0099945,240.14999
2024-10-15,226.53,226.83,227.12
2024-10-16,226.895,227.25999,227.28
2024-10-17,230.21001,229.75999,229.97
2024-10-18,228.89999,228.93649,229.16
2024-10-21,227.979,228.42,228.97
2024-10-22,228.32001,228.35001,228.72
2024-10-23,225.64999,225.97,225.73
2024-10-24,227.089996,227.17,227.28999
2024-10-25,230.59,230.235,230.17
2024-10-28,230.029999,230.089996,230.039993
2024-10-29,236.21001,235.995,235.60001
2024-10-30,227.74001,227.82001,227.21001
2024-10-31,218.82001,219.080002,218.070007
2024-11-01,220.98,220.2,220.44501
2024-11-04,219.75999,219.42999,219.53
2024-11-05,221.19,221.295,221.36
2024-11-06,229.0,228.83,228.21001
2024-11-07,233.13,233.1787,233.14
2024-11-08,230.955,231.14,231.42999
2024-11-11,225.070007,225.22,225.089996
2024-11-12,223.12,222.83,223.014999
2024-11-13,219.13,218.49001,218.25
2024-11-14,218.070007,218.089996,218.44
2024-11-15,210.7,210.815,211.155
2024-11-18,214.0,213.92,213.46001
2024-11-19,214.14999,214.21001,214.020004
2024-11-20,211.7249,212.24001,212.155
2024-11-21,216.44,215.63,215.74001
2024-11-22,215.57001,215.89,216.11
2024-11-25,218.60941,218.37,218.28999
2024-11-26,214.63,214.77499,214.94
2024-11-27,211.87,212.17,212.16
2024-12-02,221.66,221.36,221.28
2024-12-03,219.34,219.56,219.55
2024-12-04,222.85989,222.87,222.61
2024-12-05,217.92999,218.24001,218.11
2024-12-06,219.73,219.74001,219.759
2024-12-09,218.33,218.61,218.71001
2024-12-10,213.020004,213.50999,213.25
2024-12-11,219.82001,219.25999,218.59
2024-12-12,217.059998,217.38,217.16
2024-12-13,223.080002,222.97,223.074997
2024-12-16,228.14,227.78,227.64
2024-12-17,223.67999,223.82001,223.8
2024-12-18,214.81,216.89999,217.58
2024-12-19,212.24001,211.64,211.57001
2024-12-20,215.35001,215.035004,215.0050049
2024-12-23,221.37,221.41,221.425
2024-12-26,224.37,224.28999,224.16
2024-12-27,220.61,221.22,221.36
2024-12-30,217.28,217.75,217.64
2024-12-31,215.77,215.81,215.37
